hgnc	chrom	lof_indel	lof_snv	missense_indel	missense_snv	p_lof	p_func
UNC5D	8	0	0	0	1	1.0	0.1457295112799991
UNC79	14	0	0	0	2	1.0	0.0653141063226478
UNCX	7	0	0	0	1	1.0	0.04507474413913535
UNKL	16	0	0	0	1	1.0	0.05694026394292197
UPF1	19	0	0	0	2	1.0	0.025076808622862178
UPF2	10	1	0	0	0	0.02990159576388805	0.1784964503288348
UPK1B	3	0	0	0	1	1.0	0.040814249220314264
UPP1	7	0	1	0	0	0.006042303640829165	0.05904314080330574
UQCRC1	3	0	0	0	1	1.0	0.09617074531212944
URB2	1	0	0	0	2	1.0	0.02517673739823487
URGCP	7	0	0	0	1	1.0	0.15080997877619473
UROD	1	0	0	0	1	1.0	0.06793915086231118
USH1C	11	0	0	0	2	1.0	0.013580189763744897
USP1	1	0	0	0	1	1.0	0.09501715796561065
USP16	21	1	0	0	0	0.01808377659460128	0.11003155099224698
USP19	3	0	0	0	1	1.0	0.22383456547356165
USP3	15	0	0	0	1	1.0	0.08288935584672054
USP34	2	0	0	0	2	1.0	0.09975933484805188
USP35	11	0	0	0	1	1.0	0.1590205625619987
USP37	2	0	0	0	1	1.0	0.1334921122182826
USP4	3	0	0	0	2	1.0	0.011725433787080655
USP44	12	0	0	0	1	1.0	0.10549601704075591
USP46	4	0	1	0	0	0.006172176277968125	0.0513656921186323
USP5	12	1	0	0	1	0.020524624590014553	0.012446418570913479
USP8	15	1	0	0	0	0.02637502849965768	0.15431587487743087
UTP14C	13	0	0	0	2	1.0	0.005313073571371721
UTP20	12	0	0	0	1	1.0	0.3418819048421493
UTS2B	3	0	0	0	1	1.0	0.018181437677637913
UVRAG	11	0	0	0	1	1.0	0.10197096553332076
UVSSA	4	0	1	0	1	0.014692471972422835	0.011292709937464488
VANGL1	1	0	0	0	1	1.0	0.09546418517071836
VASN	16	0	0	0	2	1.0	0.008985032005448257
VAV3	1	0	0	0	1	1.0	0.12460360332638158
VCAN	5	0	0	0	1	1.0	0.38476606936823077
VCPIP1	8	0	0	0	1	1.0	0.17563234855456736
VEZF1	17	1	0	0	1	0.010552271098108915	0.0029754337285207827
VPS13B	8	0	0	0	1	1.0	0.447929858715502
VPS13C	15	0	0	0	1	1.0	0.40360694619461457
VPS13D	1	0	0	0	2	1.0	0.16403532485029212
VPS16	20	0	1	0	0	0.022139781480895213	0.1502580115115588
VPS35	16	0	0	0	1	1.0	0.11604573779858103
VPS37D	7	0	0	0	1	1.0	0.03324254660893535
VPS39	15	0	0	0	1	1.0	0.12779710300151412
VPS4B	18	0	0	0	1	1.0	0.06854867580096635
VPS53	17	0	0	0	1	1.0	0.11928889728848446
VSIG1	X	0	0	0	1	1.0	0.03809439969094949
VWA5B1	1	0	0	0	2	1.0	0.0
VWA7	6	0	0	0	1	1.0	0.14461644253352315
VWA9	15	0	0	0	1	1.0	0.0712564527835649
VWDE	7	0	0	0	1	1.0	0.0
WAC	10	0	2	0	1	0.0001312804189192779	0.0001573082019419692
WAPAL	10	1	0	0	0	0.02728887321340069	0.1617508589282343
WARS	14	0	0	0	1	1.0	0.08056999076832817
WAS	X	0	0	0	1	1.0	0.04966290429862143
WASL	7	0	0	0	1	1.0	0.07433616183786783
WDHD1	14	1	0	0	0	0.027808776270096595	0.15495571577292658
WDR17	4	0	0	0	1	1.0	0.17635517874879011
WDR34	9	0	0	0	1	1.0	0.09287469221927369
WDR37	10	0	0	0	1	1.0	0.10211804268052413
WDR45B	17	0	0	0	1	1.0	0.06097352689771881
WDR5	9	0	0	0	1	1.0	0.060244955549573556
WDR52	3	0	0	0	1	1.0	0.14290012748033587
WDR65	1	0	0	0	1	1.0	0.10934385568750098
WDR7	18	0	0	0	1	1.0	0.22279146148734494
WDR74	11	0	0	0	1	1.0	0.07068281969332457
WDR86	7	0	0	0	1	1.0	0.058676507929850644
WDR88	19	0	0	0	1	1.0	0.08215698018362586
WDR90	16	0	0	0	2	1.0	0.052615327455971486
WDR93	15	0	0	0	1	1.0	0.10020786731282928
WDTC1	1	0	0	0	1	1.0	0.12876594647635858
WFDC10A	20	0	1	0	0	0.0020868237121403174	0.011740856738549773
WHAMM	15	0	0	0	2	1.0	0.005437068609819685
WHSC1	4	2	0	0	1	8.728427445051062e-05	0.00016597144921831763
WIBG	12	0	0	0	1	1.0	0.03197639948383906
WIPI2	7	0	1	0	1	0.010079654727421325	0.0037473219717327195
WISP1	8	0	0	0	1	1.0	0.0773809598312972
WNK1	12	0	0	0	1	1.0	0.34923770057611137
WNT8B	10	0	0	0	1	1.0	0.08044852729624735
WWC1	5	0	0	0	1	1.0	0.18043754673937945
WWC3	X	0	0	0	1	1.0	0.14003974921203957
WWTR1	3	1	0	0	0	0.00856585098351235	0.07367855006111401
XIAP	X	0	0	0	1	1.0	0.0431599980824876
XIRP1	3	0	0	0	1	1.0	0.267542340784728
XKR7	20	0	0	0	1	1.0	0.10924081668408495
XPC	3	0	0	0	1	1.0	0.15035200463265355
XPO6	16	0	0	0	1	1.0	0.17880057675629535
XRCC5	2	0	0	0	1	1.0	0.10522536316718803
XRN2	20	0	0	0	1	1.0	0.13756223495366007
YBX3	12	0	0	0	1	1.0	0.07679564978753074
YPEL5	2	0	0	0	1	1.0	0.025640082334440557
YTHDC2	5	0	0	0	1	1.0	0.20321449827701005
YWHAB	20	0	0	0	1	1.0	0.03917672313966004
ZAN	7	0	0	0	1	1.0	0.376007923166736
ZBED4	22	0	0	0	1	1.0	0.21081617817444329
ZBED5	11	0	0	0	1	1.0	0.0
ZBTB10	8	0	0	0	1	1.0	0.08962108488743777
ZBTB17	1	0	0	0	1	1.0	0.15553449857778381
ZBTB3	11	1	0	0	0	0.010989254106006855	0.0940325212611876
ZBTB48	1	0	0	0	1	1.0	0.1238054754138475
ZBTB49	4	0	0	0	1	1.0	0.12157482194500027
ZBTB7B	1	0	0	0	1	1.0	0.10374500867866744
ZC3H12C	11	0	0	0	1	1.0	0.1348782921118521
ZC3H14	14	0	1	0	0	0.019375035708382206	0.11210343893850082
ZC3H6	2	0	0	0	1	1.0	0.1398279462459518
ZC3H7A	16	0	0	0	1	1.0	0.14313198649895245
ZC3HAV1	7	0	0	0	1	1.0	0.14850958479617782
ZCCHC8	12	0	0	0	1	1.0	0.09584938725323955
ZDBF2	2	0	0	0	3	1.0	0.004773919527275089
ZDHHC15	X	0	0	0	1	1.0	0.0337854805550405
ZDHHC18	1	0	0	0	2	1.0	0.0016549551682332186
ZEB2	2	1	0	0	1	0.024270913701694794	0.017784835374058807
ZFC3H1	12	0	0	0	2	1.0	0.03903596056254284
ZFHX3	16	1	1	0	1	0.002380014463683986	0.030115164863906595
ZFHX4	8	0	0	0	1	1.0	0.42456856957519745
ZFP64	20	0	0	0	1	1.0	0.130347761498683
ZFP69	1	0	0	0	2	1.0	0.0028191578829751757
ZFR	5	0	0	0	1	1.0	0.15718401956563338
ZFYVE27	10	1	0	0	0	0.010081696389352007	0.07712193883802435
ZHX1	8	0	0	0	1	1.0	0.11792770622940996
ZMIZ1	10	1	0	0	0	0.023917877419142957	0.19915702975617777
ZMYND19	9	0	1	0	0	0.006275194753650253	0.04229861044227753
ZMYND8	20	0	0	0	1	1.0	0.19256773657686815
ZNF106	15	0	0	0	1	1.0	0.2586248847116722
ZNF174	16	1	0	0	0	0.008856018928002418	0.06594819958811382
ZNF175	19	0	0	0	1	1.0	0.09742506283736667
ZNF184	6	0	0	0	1	1.0	0.09936636694557023
ZNF214	11	0	0	0	1	1.0	0.08201842034815016
ZNF217	20	1	0	0	0	0.019562039117729583	0.16546259305025526
ZNF221	19	0	0	0	1	1.0	0.08167687994780741
ZNF224	19	0	0	0	1	1.0	0.10204402240428194
ZNF233	19	0	0	0	1	1.0	0.08380923404106637
ZNF234	19	0	0	0	1	1.0	0.09625420036950262
ZNF248	10	0	0	0	1	1.0	0.07451195389152393
ZNF254	19	0	0	0	1	1.0	0.08487575626250518
ZNF268	12	0	1	0	1	0.004017745765685307	0.00023618240217949623
ZNF277	7	0	0	0	1	1.0	0.06410084475490384
ZNF281	1	0	0	0	1	1.0	0.10389070295360119
ZNF292	6	1	0	0	1	0.05093852152209663	0.05318901966113199
ZNF32	10	0	0	0	1	1.0	0.039968116890564176
ZNF326	1	0	0	0	1	1.0	0.09067670608652142
ZNF34	8	0	0	0	1	1.0	0.08255526627882341
ZNF346	5	0	0	0	1	1.0	0.035838595689016456
ZNF37A	10	0	0	0	1	1.0	0.07014931243685962
ZNF407	18	0	1	0	0	0.039146022324250344	0.3072620935964139
ZNF408	11	0	0	0	1	1.0	0.1340940394687501
ZNF41	X	0	0	0	1	1.0	0.06545044040987853
ZNF418	19	0	0	0	1	1.0	0.09935413342007451
ZNF43	19	0	0	0	1	1.0	0.09740529819474476
ZNF436	1	0	0	0	1	1.0	0.07437307787667514
ZNF441	19	0	0	0	1	1.0	0.08858905956682102
ZNF449	X	0	0	0	1	1.0	0.04572840127484713
ZNF469	16	0	0	0	2	1.0	0.0
ZNF496	1	0	0	0	1	1.0	0.1197398420514157
ZNF500	16	0	0	0	2	1.0	0.004259391214927468
ZNF502	3	0	0	0	1	1.0	0.07324289651895496
ZNF510	9	1	0	0	0	0.013320320070967428	0.08815842446615092
ZNF513	2	0	0	0	1	1.0	0.10839186494417839
ZNF518B	4	0	0	1	0	1.0	0.1456635592871673
ZNF521	18	1	0	0	0	0.026175089756209954	0.19136323603340022
ZNF528	19	0	0	0	1	1.0	0.08648678711744982
ZNF536	19	0	0	0	1	1.0	0.2326696036436221
ZNF544	19	0	0	0	1	1.0	0.09899293825387588
ZNF548	19	0	0	0	1	1.0	0.07529374027699288
ZNF560	19	0	1	0	0	0.018487954516550244	0.10943866334360852
ZNF563	19	0	0	0	1	1.0	0.07617194875361359
ZNF576	19	0	0	0	1	1.0	0.034979485051592915
ZNF607	19	0	1	0	1	0.01431739532511493	0.0050537494841431906
ZNF609	15	0	0	0	1	1.0	0.20747931196811223
ZNF618	9	0	0	0	1	1.0	0.16149422250057655
ZNF623	8	1	0	0	0	0.008941936913271022	0.07482673093934161
ZNF638	2	0	0	0	1	1.0	0.2485409491859504
ZNF646	16	0	0	0	2	1.0	0.050483539784237134
ZNF652	17	0	0	0	1	1.0	0.09469633217786162
ZNF672	1	1	0	0	0	0.0094681084262139	0.10445094838096924
ZNF675	19	0	0	0	2	1.0	0.0027960980671019407
ZNF683	1	0	0	0	1	1.0	0.07793081732165094
ZNF704	8	0	0	0	1	1.0	0.0795829051907047
ZNF737	19	0	0	0	1	1.0	0.0
ZNF746	7	0	0	0	1	1.0	0.11535497417597947
ZNF750	17	0	0	0	1	1.0	0.12736137322554297
ZNF764	16	0	0	0	1	1.0	0.09990693848266724
ZNF766	19	1	0	0	0	0.010574703563264677	0.06537300500831951
ZNF77	19	0	0	0	1	1.0	0.08890285722909909
ZNF782	9	0	0	0	1	1.0	0.09242383869205525
ZNF79	9	0	0	0	2	1.0	0.003409419293124788
ZNF804B	7	0	0	0	1	1.0	0.166468504853992
ZNF814	19	0	0	0	1	1.0	0.0
ZNF829	19	0	0	0	1	1.0	0.058793351620356815
ZNF853	7	0	0	0	1	1.0	0.0
ZNF878	19	0	0	0	1	1.0	0.07058942270280566
ZNFX1	20	0	0	0	2	1.0	0.04082931068998548
ZSCAN12	6	0	0	0	1	1.0	0.0
ZSCAN20	1	0	0	0	1	1.0	0.15598527520512764
ZSWIM6	5	0	0	0	1	1.0	0.0
ZSWIM8	10	0	0	0	1	1.0	0.2712426992896935
ZW10	11	0	0	0	1	1.0	0.11060053100789467
